employer,employer_url,ats,search_term,job_title,job_url,extraction_reason,captured_at
Froedtert Hospital,https://jobs.froedtert.com/,Workday,research,RN DIABETES EDUCATOR,https://jobs.froedtert.com/job/174073/RN-DIABETES-EDUCATOR,card[jobs-list-item]; url[/job/]; title_pattern,2026-06-21T22:42:35.504832+00:00
Froedtert Hospital,https://jobs.froedtert.com/,Workday,research,MASSAGE THERAPIST - Milwaukee and Oak Creek,https://jobs.froedtert.com/job/123561/MASSAGE-THERAPIST-Milwaukee-and-Oak-Creek,card[jobs-list-item]; url[/job/]; title_pattern,2026-06-21T22:42:35.504832+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Research Assistant Danville, PA",https://jobs.geisinger.org/job/danville/research-assistant/12064/94771212480,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Director of Pediatric Research Danville, PA",https://jobs.geisinger.org/job/danville/director-of-pediatric-research/12064/72467603168,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Research Project Coordinator Danville, PA",https://jobs.geisinger.org/job/danville/research-project-coordinator/12064/96554419040,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Research Project Coordinator Danville, PA",https://jobs.geisinger.org/job/danville/research-project-coordinator/12064/96554419024,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Associate Professor/Clinical Investigator - Nephrology Danville, PA",https://jobs.geisinger.org/job/danville/associate-professor-clinical-investigator-nephrology/12064/88014627408,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Genetic Counseling Assistant (On-site) Danville, PA",https://jobs.geisinger.org/job/danville/genetic-counseling-assistant-on-site/12064/91595157840,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Biostatistician Danville, PA",https://jobs.geisinger.org/job/danville/biostatistician/12064/95758097792,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Pediatric Neurology Division Director Danville, PA",https://jobs.geisinger.org/job/danville/pediatric-neurology-division-director/12064/88424684896,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Director of Pediatric Quality and Safety Danville, PA",https://jobs.geisinger.org/job/danville/director-of-pediatric-quality-and-safety/12064/58287175008,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,research,"Physician Gastroenterology Scranton, PA",https://jobs.geisinger.org/job/scranton/physician-gastroenterology/12064/82101998000,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:44.514803+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Assistant or Certified Medical Assistant - Cardiology Danville, PA",https://jobs.geisinger.org/job/danville/medical-assistant-or-certified-medical-assistant-cardiology/12064/89802936592,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Assistant or Certified Medical Assistant - Urology Pittston, PA",https://jobs.geisinger.org/job/pittston/medical-assistant-or-certified-medical-assistant-urology/12064/96339261904,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Assistant or Certified Medical Assistant - Hematology Oncology Danville, PA",https://jobs.geisinger.org/job/danville/medical-assistant-or-certified-medical-assistant-hematology-oncology/12064/96180085840,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Assistant or Certified Medical Assistant - Vascular Surgery Danville, PA",https://jobs.geisinger.org/job/danville/medical-assistant-or-certified-medical-assistant-vascular-surgery/12064/94380608912,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Laboratory Scientist or Medical Laboratory Technician- Jersey Shore, PA",https://jobs.geisinger.org/job/jersey-shore/medical-laboratory-scientist-or-medical-laboratory-technician/12064/93911141888,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Assistant OR Certified Medical Assistant - Orthopedics Danville, PA",https://jobs.geisinger.org/job/danville/medical-assistant-or-certified-medical-assistant-orthopedics/12064/96180086048,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Assistant or Certified Medical Assistant - EKG Lab Wilkes-Barre, PA",https://jobs.geisinger.org/job/wilkes-barre/medical-assistant-or-certified-medical-assistant-ekg-lab/12064/94849373264,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Laboratory Scientist or Medical Laboratory Technician Scranton, PA",https://jobs.geisinger.org/job/scranton/medical-laboratory-scientist-or-medical-laboratory-technician/12064/96598401136,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Certified Medical Assistant Minersville, PA",https://jobs.geisinger.org/job/minersville/certified-medical-assistant/12064/95597335664,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Laboratory Scientist or Medical Laboratory Technician Bloomsburg, PA",https://jobs.geisinger.org/job/bloomsburg/medical-laboratory-scientist-or-medical-laboratory-technician/12064/95712509888,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Laboratory Technician Lewistown, PA",https://jobs.geisinger.org/job/lewistown/medical-laboratory-technician/12064/94817921168,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Assistant or Certified Medical Assistant - Hematology Oncology Wilkes-Barre, PA",https://jobs.geisinger.org/job/wilkes-barre/medical-assistant-or-certified-medical-assistant-hematology-oncology/12064/95298340096,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Laboratory Scientist or Medical Laboratory Technician - Part time Muncy, PA",https://jobs.geisinger.org/job/muncy/medical-laboratory-scientist-or-medical-laboratory-technician-part-time/12064/95675971216,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Certified Medical Assistant- CMA Lewistown, PA",https://jobs.geisinger.org/job/lewistown/certified-medical-assistant-cma/12064/96607597744,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,medical writer,"Medical Laboratory Scientist Danville, PA",https://jobs.geisinger.org/job/danville/medical-laboratory-scientist/12064/96311470368,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:43:57.886763+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,public health,"Medical Education Faculty - Medical Humanities and Health Justice Scranton, PA",https://jobs.geisinger.org/job/scranton/medical-education-faculty-medical-humanities-and-health-justice/12064/91801794048,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:44:01.048535+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,public health,"Urologist Physician State College, PA",https://jobs.geisinger.org/job/state-college/urologist-physician/12064/77703603792,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:44:01.048535+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,public health,"Urologist- Geisinger Female Pelvic Medicine and Reconstructive Surgeon (FPMR) Wilkes-Barre, PA",https://jobs.geisinger.org/job/wilkes-barre/urologist-geisinger-female-pelvic-medicine-and-reconstructive-surgeon-fpmr/12064/58869722688,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:44:01.048535+00:00
Geisinger Commonwealth School of Medicine,https://www.geisinger.org/careers,Workday,outcomes research,"Vascular Surgeon Danville, PA",https://jobs.geisinger.org/job/danville/vascular-surgeon/12064/92311572976,card[search-results-list]; url[/job/]; title_pattern,2026-06-21T22:44:07.656976+00:00
HDR Federal Health,https://www.hdrinc.com/careers,Workday,outcomes research,Architectural Best Practices for Behavioral Health: A Case Study at VCBR,https://www.hdrinc.com/insights/architectural-best-practices-behavioral-health-case-study-vcbr,card[insights--search-results--content search-result--c]; title_pattern,2026-06-21T22:47:19.973580+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Sr. Solutions Architect - IFS,https://jobs.harrishealth.org/sr-solutions-architect-ifs/job/88FEBDA6E98ECBE775ECEA3097754B72,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Senior Solutions Architect,https://jobs.harrishealth.org/senior-solutions-architect/job/AAC4401175FBE85CD5C3DFFD9E848A37,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Supplemental Occupational Therapist Sr,https://jobs.harrishealth.org/supplemental-occupational-therapist-sr/job/9BF1D7EE7C2189139ABB0FD461A52B43,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Med Technologist Supervisor- Ben Taub,https://jobs.harrishealth.org/med-technologist-supervisor-ben-taub/job/BB1B4E76A34B0EAB38252289B0FE8832,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Assistant Nurse Manager Inpatient - Ben Taub - MedSurg 5F Nursing Unit,https://jobs.harrishealth.org/assistant-nurse-manager-inpatient-ben-taub-medsurg-5f-nursing-unit/job/293E0125CB690EF42F92C8259E4C0ECB,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Sup Pharmacist,https://jobs.harrishealth.org/sup-pharmacist/job/A737E4D095586F2EF5C961959EE2EB99,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Sup Pharmacist,https://jobs.harrishealth.org/sup-pharmacist/job/FDFDF66196DD33896496DBDB7967094F,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Sup Pharmacist,https://jobs.harrishealth.org/sup-pharmacist/job/256B826557637FDCA97365A4400E9268,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),research,Sup Clinical Resource Nurse II,https://jobs.harrishealth.org/sup-clinical-resource-nurse-ii/job/96751C9AB4A7ADAABF6503E9A3F8440A,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:26.935084+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Information Security Engineer Sr - Data Loss Prevention (DLP),https://jobs.harrishealth.org/information-security-engineer-sr-data-loss-prevention-dlp/job/CD2EC5846246D47ED25D24CB1776F43E,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Materials Systems Analyst II,https://jobs.harrishealth.org/materials-systems-analyst-ii/job/3F42F0E3D25C2B949E72745B57525468,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Clinical Quality Informatics Analyst II,https://jobs.harrishealth.org/clinical-quality-informatics-analyst-ii/job/55C6033E6E9D048036437035FA37911F,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Manager- Financial IS & BI - Cost Accounting,https://jobs.harrishealth.org/manager-financial-is-bi-cost-accounting/job/DF50150D44193979B22528D4385C7B71,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Director Artificial Intelligence,https://jobs.harrishealth.org/director-artificial-intelligence/job/F1D8D5C9F5A7A54654CC4BD922BD52BB,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Manager Health Promotion,https://jobs.harrishealth.org/manager-health-promotion/job/B29ADFF9DF22CB3FBCBEF71D78EA7D28,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Information Security Engineer - Security Operations (SOC),https://jobs.harrishealth.org/information-security-engineer-security-operations-soc/job/64CD906BE29E61E7C916364893FC914C,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),data,Cancer Registry Manager,https://jobs.harrishealth.org/cancer-registry-manager/job/AE23FA72F7D5146C8194BB79A158BFD8,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:30.069947+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),epidemiology,MRI Technologist - F/T - Radiology MRI (Ben Taub Hospital),https://jobs.harrishealth.org/mri-technologist-f-t-radiology-mri-ben-taub-hospital/job/558965C301FDA8C7E7FCCCB090F48469,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:33.182523+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),epidemiology,Radiologic Technologist-Day-LBJ,https://jobs.harrishealth.org/radiologic-technologist-day-lbj/job/CB1A5403CABD0CDE9E31AE7AEE18A3AE,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:33.182523+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),epidemiology,Sr. Radiologic Technologist,https://jobs.harrishealth.org/sr-radiologic-technologist/job/D41E8BCE1B06BB0B43E0905842488DD2,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:33.182523+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),epidemiology,Nurse Clinician II-FT Radiology Special Procedures (Ben Taub Hospital),https://jobs.harrishealth.org/nurse-clinician-ii-ft-radiology-special-procedures-ben-taub-hospital/job/DE8C58DBC69843667F227AECC76B996F,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:33.182523+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Emergency Medical Technician,https://jobs.harrishealth.org/emergency-medical-technician/job/9EF61686441E33AA656AFDECBDB6049A,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Supplemental Medical Assistant,https://jobs.harrishealth.org/supplemental-medical-assistant/job/F0CAA892A882576DA515B906F1B17BD5,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Tech Writer Pol & Proc,https://jobs.harrishealth.org/tech-writer-pol-proc/job/04D603731A060E1151084F884E0D687D,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Emergency Medical Technician,https://jobs.harrishealth.org/emergency-medical-technician/job/12D212FCDEE99ADC5BF72A874DB2F266,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Medical Assistant- Float,https://jobs.harrishealth.org/medical-assistant-float/job/6085C9EB7250A2EE72D2D14BDC5F905D,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Emergency Medical Technician,https://jobs.harrishealth.org/emergency-medical-technician/job/6320C60ED30F749BAF460A9937963F95,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Emergency Medical Technician,https://jobs.harrishealth.org/emergency-medical-technician/job/9F977DF582B686B326C73B6290377A86,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Medical Assistant- Smith Clinic,https://jobs.harrishealth.org/medical-assistant-smith-clinic/job/530E8572931640FB08C6C23E7711C365,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Sup Medical Technologist- LBJ,https://jobs.harrishealth.org/sup-medical-technologist-lbj/job/E27FD75040B4C60902089144A4AB5F9B,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),medical writer,Medical Assistant Aldine Health Center,https://jobs.harrishealth.org/medical-assistant-aldine-health-center/job/F5E0D6CA01B15AA62D334146F6D257F4,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:39.423484+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),public health,Director EMS Program Operations,https://jobs.harrishealth.org/director-ems-program-operations/job/58DA2BE979B7029058CC4246102D9390,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:42.549519+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),public health,"Director, Behavioral Health",https://jobs.harrishealth.org/director-behavioral-health/job/3F3BBAB18E31E9D549BC73BEFF9514A4,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:42.549519+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),public health,PRN-Physician - Correctional Health,https://jobs.harrishealth.org/prn-physician-correctional-health/job/62ACBD6038FDBC915AA14F3587BEDBEF,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:42.549519+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),biostatistics,Informatics Pharmacist-CORHLT,https://jobs.harrishealth.org/informatics-pharmacist-corhlt/job/C94C21146AF3FB952D7F545C004D8D07,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:45.656024+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),biostatistics,Virtual Patient Observation Technician- LBJ Hospital- Nights (9pm- 530am rotating weekends),https://jobs.harrishealth.org/virtual-patient-observation-technician-lbj-hospital-nights-9pm-530am-rotating-weekends/job/A16D29826C3EAA31C773FA7EAB7BB25A,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:45.656024+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),outcomes research,Nurse Patient Educator I,https://jobs.harrishealth.org/nurse-patient-educator-i/job/A8684A71ACD4B12AF1C31A582556AAF7,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:48.774309+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),outcomes research,Director of Nursing-(Emergency Service Admin)-LBJ,https://jobs.harrishealth.org/director-of-nursing-emergency-service-admin-lbj/job/E88B61D38946A37D2E0B81983BEE481C,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:48.774309+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),outcomes research,"Process Engineer III, Operational Excellence",https://jobs.harrishealth.org/process-engineer-iii-operational-excellence/job/0B5785AC2370C170E66DA94918A75A1C,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:48.774309+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),outcomes research,Ambulatory Care Nurse Manager Ben Taub Hospital Outpatient Center,https://jobs.harrishealth.org/ambulatory-care-nurse-manager-ben-taub-hospital-outpatient-center/job/1761FB54A07574DBFEB8DC34119104F2,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:48.774309+00:00
Harris Health System,https://jobs.harrishealth.org/,Workday (embedded/blocked API),outcomes research,Nurse Manager (Mother Baby unit)- LBJ hospital FT,https://jobs.harrishealth.org/nurse-manager-mother-baby-unit-lbj-hospital-ft/job/4EE985B4C6DFF9C2D92CEC572B5284AD,card[results-list__item-title--link]; url[/job/]; title_pattern,2026-06-21T22:47:48.774309+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,research,Summer Fellowship,https://www.healtheffects.org/search/site/research#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:47:56.842806+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,research,Current Investigators,https://www.healtheffects.org/search/site/research#mm-12,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:47:56.842806+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,data,Summer Fellowship,https://www.healtheffects.org/search/site/data#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:48:54.882680+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,data,Current Investigators,https://www.healtheffects.org/search/site/data#mm-12,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:48:54.882680+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,epidemiology,Apply to be a mentor in HEI's 2026 Summer Fellowship Program,https://www.healtheffects.org/announcements/apply-be-mentor-heis-2026-summer-fellowship-program,card[node node-article node-promoted node-sticky  view-]; title_pattern,2026-06-21T22:48:58.289415+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,epidemiology,Summer Fellowship,https://www.healtheffects.org/search/site/epidemiology#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:48:58.289415+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,epidemiology,Current Investigators,https://www.healtheffects.org/search/site/epidemiology#mm-12,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:48:58.289415+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,HEOR,Summer Fellowship,https://www.healtheffects.org/search/site/HEOR#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:02.180686+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,HEOR,Current Investigators,https://www.healtheffects.org/search/site/HEOR#mm-12,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:02.180686+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,medical writer,RFA 25-2: Walter A. Rosenblith New Investigator Award,https://www.healtheffects.org/rfa/rfa-25-2-walter-rosenblith-new-investigator-award,card[node node-rfa  view-mode-search_result teaser]; title_pattern,2026-06-21T22:49:06.289779+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,medical writer,HEI seeks consulting scientist for Global Health program,https://www.healtheffects.org/announcements/hei-seeks-consulting-scientist-global-health-program,card[node node-article node-promoted node-sticky  view-]; title_pattern,2026-06-21T22:49:06.289779+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,medical writer,Summer Fellowship,https://www.healtheffects.org/search/site/medical%20writer#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:06.289779+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,medical writer,Current Investigators,https://www.healtheffects.org/search/site/medical%20writer#mm-12,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:06.289779+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,public health,Summer Fellowship,https://www.healtheffects.org/search/site/public%20health#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:10.411839+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,public health,Current Investigators,https://www.healtheffects.org/search/site/public%20health#mm-12,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:10.411839+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,biostatistics,Research Committee welcomes new epidemiologist,https://www.healtheffects.org/announcements/research-committee-welcomes-new-epidemiologist,card[node node-article node-promoted  view-mode-search_]; title_pattern,2026-06-21T22:49:14.456193+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,biostatistics,HEI welcomes new staff scientists,https://www.healtheffects.org/announcements/hei-welcomes-new-staff-scientists,card[node node-article node-promoted  view-mode-search_]; title_pattern,2026-06-21T22:49:14.456193+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,biostatistics,Summer Fellowship,https://www.healtheffects.org/search/site/biostatistics#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:14.456193+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,biostatistics,Current Investigators,https://www.healtheffects.org/search/site/biostatistics#mm-12,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:14.456193+00:00
Health Effects Institute,https://www.healtheffects.org/careers,Workday,outcomes research,Summer Fellowship,https://www.healtheffects.org/search/site/outcomes%20research#mm-16,card[mm-menu mm-menu--offcanvas mm-menu--position-left]; title_pattern,2026-06-21T22:49:18.491892+00:00
